type,hash,victim,recipient,token,symbol,amount,mantissa,value_wbtc,value_badger,value_digg,value_weth,value_usdt,value_cvx,value_cvxcrv,value_usd_2dec
stolen,0x189d413dd5dd68ce4c2ab314a8070b583c55dd0af062010edafa17ded1053cc6,0xB15F67621Eb58f12865E327edf0c850bD75a0b57,0xa33B95ea28542Ada32117B60E4F5B4cB7D1Fc19B,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,3.074840816212110000,3074840816212118861,3.107044669,0,0,0,0,0,0,173757.1427
stolen,0x06df17f88667c8b70a58a06ad46cfa44d97b917940703e33ed6e1a616393da5a,0x4a7fD8f063A6EbA78F731f562a5a1E9fBB3313Bb,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,3.045219197809310000,3045219197809310406,3.077112814,0,0,0,0,0,0,172083.2454
stolen,0x2898dd443a266a955e545cd21436394cec584a09915124ce759b73384457006b,0x0079CE80043EDc3325598e4A3b6293ab779bf174,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,2.777403280000000000,277740328,2.77740328,0,0,0,0,0,0,158089.7947
stolen,0x072ef1a7c10d3c3dec19a1089004e1f5abac4f5f99187c04b5212b7f7972ba7a,0x0716266cC5D3c443e30b0c4E9C72AFA33778E1de,0xbbfD8041EbDE22A7f3e19600B4bab4925Cc97f7D,0x27E98fC7d05f54E544d16F58C194C2D7ba71e3B5,bcrv3crypto,81.342592237548500000,81342592237548524865,0.9289564511,0,0,11.62643272,52873.27074,0,0,157833.4725
stolen,0x7159f5919d42c51ead70c9a37317533182a9723ba734d00810ddaab7ed3638d5,0x6B92686c40747C85809a6772D0eda8e22a77C60c,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,2.479167966719920000,2479167966719924322,2.505133136,0,0,0,0,0,0,140096.0791
stolen,0xd4028f850a2a5776d04bee29c76380bec1c28cf799304842fb1abab04bb00837,0xdc308F2d2f00889041e74B9C3d6e6B8Ad57d81de,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x88128580ACdD9c04Ce47AFcE196875747bF2A9f6,bSlpDiggWbtc,0.000000000699365686,699365686,1.328616744,0,1.234344029,0,0,0,0,139844.6929
stolen,0xabbfdd184d4c825bc1bc5ee8547b597660f357ce79d8ff21e7a2f04a7a03cfb9,0xD4e84e1A4907190e3F9718adfbd1f00B0b9BE7d8,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,2.395127997928350000,2395127997928352585,2.420212988,0,0,0,0,0,0,135347.0382
stolen,0x931221f5ed4a3e9d8c1c55a0c9993c7e90bb7dcc35383de0fff09fa440a19eb5,0x905DeFDEC5eB4f6Cd9d9ec4d4C52fc330EF2026B,0xa33B95ea28542Ada32117B60E4F5B4cB7D1Fc19B,0xfd05D3C7fe2924020620A8bE4961bBaA747e6305,bveCVX,"5,000.001124879390000000",5000001124879399466971,0,0,0,0,0,5000.001125,0,129450.0291
stolen,0x6ab5f9614fcd8a5f5f48ac95f6dabf43a971d83331db46405ef6677e75d4e20d,0x0f06B02D62f9d6015C6A76C2f0977debb56961bF,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,2.233532966705680000,2233532966705681947,2.256925517,0,0,0,0,0,0,126215.414
stolen,0x5c788edf62bf281c9012a8a1668debd80f75a6d12e38d912c19ff228e6a19bba,0x1fafb618033Fb07d3a99704a47451971976CB586,0xbbfD8041EbDE22A7f3e19600B4bab4925Cc97f7D,0xcD7989894bc033581532D2cd88Da5db0A4b12859,ulpWbtcBadger,0.000448786158583340,448786158583340,1.367545891,2889.586753,0,0,0,0,0,121320.6512
stolen,0xde143cdd961497a4a51f5deb6c356da2007c458525f1cd80bef80d7eb029f7a4,0x138Dd537D56F2F2761a6fC0A2A0AcE67D55480FE,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,2.141888112759070000,2141888112759072445,2.164320835,0,0,0,0,0,0,121036.6262
stolen,0xac2498da14644b26682064ac9f0476acb5bbfd37ff7313ee050b84d02497a7d2,0xb84848Ce4a46a44f06864B5deCc2fe07b842CF30,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,2.131083673893870000,2131083673893874268,2.153403238,0,0,0,0,0,0,120426.0748
stolen,0x9eb29f356ffa8049fdf50f35279fccc81b2f49c3d4ad25274c4a5f8a218f60c2,0xDEF090607C0628Eb1c36bE11038e68e0d34d44d5,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000331797138485382,331797138485382,1.125140439,2357.993444,0,0,0,0,0,116272.9528
stolen,0x80f1b2f82b0af385101bd7d7a1a7e2675c406825de0caeffd65b4ad38cbaa192,0x9E9386b977144D88033D8C2b5D1e3529E5b66aB2,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x88128580ACdD9c04Ce47AFcE196875747bF2A9f6,bSlpDiggWbtc,0.000000000575505273,575505273,1.093313495,0,1.015736848,0,0,0,0,115077.6479
stolen,0xb8efd218887b0a210e0235f09cba1aea70641ea12f257b732c7269292268ab95,0x2Ee8670d2b936985D5fb1EE968810c155D3bB9cA,0xbbfD8041EbDE22A7f3e19600B4bab4925Cc97f7D,0x599D92B453C010b1050d31C364f6ee17E819f193,bimBTC,19.414395705173300000,19414395705173338786,19.48232571,0,0,0,0,0,0,114512.8983
stolen,0x7eb30ec28db4ae14df657820f7db84c45b5c5a359e10e4c3ffbdf22bd568ce13,0x1Fe850e040df04f5866912d33d1bffd3179bf369,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0xd04c48A53c111300aD41190D63681ed3dAd998eC,bcrvRenWSBTC,1.954924758859170000,1954924758859171543,2.003119831,0,0,0,0,0,0,114255.0318
stolen,0x1b287fb92f1f0331568cebd5d4edbd22de1a8ba7c4713a9f2788424d5ee43a0a,0x5275817b74021E97c980E95EdE6bbAc0D0d6f3a2,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,2.018039449053690000,2018039449053697154,2.039175062,0,0,0,0,0,0,114038.0233
stolen,0x27d7f2fd0da73cf3b3170ff696dbba3f795ee5d35ecfea93c790840a32e52913,0x630CF545B04b6458faDC98654681456009f19478,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x6dEf55d2e18486B9dDfaA075bc4e4EE0B28c1545,bcrvRenWBTC,1.938782864727950000,1938782864727950407,2.000883216,0,0,0,0,0,0,114021.0525
stolen,0x7ac09239ba1991092cf1de3687b24c6613d8248ae93be3195c2e94650eec3427,0x6B68b7652a32afF234C17796afcEA800d54e3428,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,2.003810122238030000,2003810122238035032,2.024796707,0,0,0,0,0,0,113233.9338
stolen,0xa9c697ff293c3f594d136ea4a198bc58a73243616bb25864a2b446fde0f9593f,0xC9e8212b505f7463B3356855D452Cb0fA6E2B481,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,2.001339817987410000,2001339817987413891,2.02230053,0,0,0,0,0,0,113094.3386
stolen,0x065808bcf1af22c2a547e27c490d662f46a67746c19b4239cf78138953721e37,0x152b8c153E4F18bFE1CB3F2eAa563813c758e279,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x88128580ACdD9c04Ce47AFcE196875747bF2A9f6,bSlpDiggWbtc,0.000000000564485614,564485614,1.072378948,0,0.9962877234,0,0,0,0,112874.1643
stolen,0x49ea647c6b4b12f45f329ce3b675c7cde0e7fa6a7f02eae4b72c3ed17206f856,0xAABd5fBcb8ad62D4FbBB02a2E9769a9F2EE7e883,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.816936815565900000,1816936815565909596,1.835966213,0,0,0,0,0,0,102673.8516
stolen,0xd9d361d60bc468fce5a516108d90b25c8e1994662b09356bc809c09da2e89eb2,0xaAD747958F996B22F360fD1d0e3BA56eFD477C1f,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000285933998224524,285933998224524,0.9696162718,2032.056383,0,0,0,0,0,100200.9554
stolen,0xc780b130437d965a3ed5d6f3db1a21a5777cf16e766724fe6b79bb658091c737,0x5443ab072067e1aD408D7027a236b184472f4122,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x88128580ACdD9c04Ce47AFcE196875747bF2A9f6,bSlpDiggWbtc,0.000000000500754730,500754730,0.9513064945,0,0.8838060308,0,0,0,0,100130.5795
stolen,0xcd9ea6341cb7d5b0e7b361f6f2962416d2da2c1f4d2262eb574188b07d93682d,0xC48b8E56D0CC0334a9A9d532b3DA3471455D5B6C,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0x4b92d19c11435614CD49Af1b589001b7c08cD4D5,byvWBTC,1.726543570000000000,172654357,1.755232422,0,0,0,0,0,0,99921.87133
stolen,0x5d237c59901de6062586f25416b695451da413797b322b21f36f9f7e421d593d,0x02c9Ce7204250085bC0e5416c7DBcBC1B255cf59,0x691dA2826AC32BBF2a4b5d6f2A07CE07552A9A8E,0xFbdCA68601f835b27790D98bbb8eC7f05FDEaA9B,ibbtc/sbtcCRV-f,1.761809905121820000,1761809905121823082,1.780261939,0,0,0,0,0,0,99560.46153
stolen,0x6c4ecdbb356343917828563173ab077556f12aaf96c54ced06f9a620a4669223,0x8CB33d13e9270910ce9475C48aEC8ACd6C18767b,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.733313040580200000,1733313040580205837,1.751466617,0,0,0,0,0,0,97948.32949
stolen,0x88cce6d2f745477e7236aa24d4b935ccee2463581cd76a9e04a4068dd0b89b3d,0x785b70b908E1458bDAe818C03D7B8e6688B025E6,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000275879940990274,275879940990274,0.9355224685,1960.60489,0,0,0,0,0,96677.67326
stolen,0xb1b765dc82335eff6cbf63e0f7d2e050bdadbf1244ae48072703adf76d8f2c27,0x564B31Fe75510a1ADB311AeCE4FAa63346Ed142C,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.684309511957590000,1684309511957590525,1.701949858,0,0,0,0,0,0,95179.17374
stolen,0x79dabcab2aa8d8a1ee39a2ca557c4252fb6aa08063345360329ea268093585a3,0x9b54264D7502f80163EA949038aAd771EAe67E38,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.639419958083270000,1639419958083272799,1.656590161,0,0,0,0,0,0,92642.49588
stolen,0x5d220d0cfc5879fb111c990b874e5d43a07524537efbb63afd810356a0b30f88,0x89Cff61026f6743b8d25ae9B253582083136B1C4,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.600685955606670000,1600685955606670347,1.617450484,0,0,0,0,0,0,90453.664
stolen,0xd0f8583d1bcbf4f0890e71521412204e14785a5defc2c59e0bd90df9878ac63d,0x8f9bE4310f9AbB0E5843Cc6363908C9B01dfeB3F,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.593112336841430000,1593112336841431404,1.609797544,0,0,0,0,0,0,90025.68401
stolen,0x787e32bb4d27bed9ff331b8cc0596967ae5cfa53018d3b681617be153c6765c1,0x806603F47D3EA5BdBc9e4AD5d07562FA67002043,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x3472A5A71965499acd81997a54BBA8D852C6E53d,BADGER,"4,014.342754708710000000",4014342754708710792605,0,4014.342755,0,0,0,0,0,89704.28923
stolen,0x1982ad468429191a9b037f4ab87dcf71a0e3089ea88c98574e64a06373e68c5e,0x3Fc3E6514fD4925f55fB3Ae17bbfbca2eb126608,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,1.363028070000000000,136302807,1.36302807,0,0,0,0,0,0,77583.55774
stolen,0x26f6539450ae631929eb42b073fd06aca6a826db1bfe42b5b32c27e62ea6f244,0x0b0E1670e2a5cfb56898760403C912402c9e597a,0xa33B95ea28542Ada32117B60E4F5B4cB7D1Fc19B,0x19D97D8fA813EE2f51aD4B4e04EA08bAf4DFfC28,bBADGER,"2,719.252342638020000000",2719252342638026938939,0,3357.954928,0,0,0,0,0,74983.13347
stolen,0xb4d94c8816b2d41c4d886dfa284c55efe8054cbb2cf6ae4c1b0c8688ed8bdbc0,0x8F5db667276e9d805bF5aDb315374f8fa299699E,0xEcD91D07b1b6B81d24F2a469de8e47E3fe3050fd,0x2B5455aac8d64C14786c3a29858E43b5945819C0,bcvxCRV,"12,554.847609414800000000",12554847609414861811193,0,0,0,0,0,0,15724.94073,74693.4687
stolen,0xd609a8d1d1bf8beac4c018d5d87e03202d481c91ba56280582d31f38fde10c8c,0x421A8A0C6388FaA1550E2636538d8d7605a8cEde,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x88128580ACdD9c04Ce47AFcE196875747bF2A9f6,bSlpDiggWbtc,0.000000000372116465,372116465,0.7069265424,0,0.6567661896,0,0,0,0,74408.15844
stolen,0x203b14c81552f2d44fb9e33561eb1d426778f67e45c7320be26ae884d55c01b4,0xD5431FecbB14f20f8Ee68360b586D84D589F9f77,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x88128580ACdD9c04Ce47AFcE196875747bF2A9f6,bSlpDiggWbtc,0.000000000363979901,363979901,0.6914691423,0,0.6424055777,0,0,0,0,72781.17656
stolen,0xc64b9a67303a8bcfa874f490605497efb9db16cdf2923fcff98b2cca728ba774,0xC38899D01dC59A92e38cbe5FeeC9FADD0eb063B9,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.227333932182350000,1227333932182353610,1.240188218,0,0,0,0,0,0,69355.79758
stolen,0x1c7f2180f99596fa764ba773de20f31609919c97d69a2d4fbba1a5f15bc1eec2,0xc0DAcf029bc8c4753dBfDf9aF8408D02bcA4e8B3,0x691dA2826AC32BBF2a4b5d6f2A07CE07552A9A8E,0x26B8efa69603537AC8ab55768b6740b67664D518,bfPmBTC/HBTC,1.147940822038800000,1147940822038804693,1.159975386,0,0,0,0,0,0,66407.12891
stolen,0x31fa8eb32c403f0960f0991485c6c1adf724aa3c418a1d0864a113b581a11cdb,0x18D1EB6F4a74aB1d4704ec1688d87047efDb83D5,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.148952007032990000,1148952007032999047,1.160985372,0,0,0,0,0,0,64926.48882
stolen,0x8c64ab8d24f9339d5e28863d096865dfa2f7b6b409a74aa51b8ea151ad6677fc,0x7759D0dbeAB2270Bea6F35679344d4D67B10cCE9,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.130674710437700000,1130674710437709546,1.142516651,0,0,0,0,0,0,63893.65134
stolen,0x037c93052f7463f8b7ff9327a9e6aa334fc8363004c9f7f920545dc02ce058bf,0x720b304e1f7F2ac7d1E60B03289B13a8A764F315,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000179089428661152,179089428661152,0.6073010737,1272.740629,0,0,0,0,0,62759.00019
stolen,0xecf479f430244f1288e6ed33986d418dde0523b813adb48400dd9e9a8c2d2d26,0xCF8BAF60A43ECA451e12D11a6DaF3fFa3474FfFD,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0xd04c48A53c111300aD41190D63681ed3dAd998eC,bcrvRenWSBTC,1.008979087618410000,1008979087618419768,1.03385361,0,0,0,0,0,0,58969.50109
stolen,0xc622453ffbbe4554916dcd80553eedffbef97ed95536e91d759858a9d6b14248,0x2DB3865a9C07A651f5309525Dd9F991CCA9984F7,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,1.034746140000000000,103474614,1.03474614,0,0,0,0,0,0,58897.75029
stolen,0x207a0ae767d083330eaa7797eb5db8881c59fea3d005ba0ec53af97e34186488,0x602a8f582b2e84A49f91899d6CdD36B825146637,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.025952855492390000,1025952855492389999,1.036698009,0,0,0,0,0,0,57975.89124
stolen,0x9fccf8b2b8bdcd582c7d557ec3a4fc36477497f56f778037c60ceeb0793dd00b,0xfB62DF8935504b3f1C2b13B10aA9d8eE67e34690,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.003967036880300000,1003967036880307418,1.014481925,0,0,0,0,0,0,56733.48773
stolen,0xf648dc1842c322408444803499568d2d5e38e72e5d6b3bd456af4ace4b367124,0xA856E0cA37d3b64a137aD5d3e20C31843Fa9FB36,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,1.002561208691120000,1002561208691122749,1.013061373,0,0,0,0,0,0,56654.04535
stolen,0x143b3e873c1582cdc7fc98330b910e894e61b6ab2c89b05906e27fbc3e6c2843,0x24d734a75166e66000C8d7f12A173e41358e3cc1,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.996706797720007000,996706797720007727,1.007145647,0,0,0,0,0,0,56323.2166
stolen,0x6661c0cf44452b56c2092e30512c3a7d2addf2fef699c3d7b284fb0cc9bbd066,0x8b34f5931fD52f70661174486d66a973d50A2d83,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.995190186143696000,995190186143696327,1.005613151,0,0,0,0,0,0,56237.51393
stolen,0xf0c73905102282c63946da43d57b4489c5cc1546c77c2a1d497428eb344454c0,0x5456B8CAEb4FA3E9795838832f41de0DD96c7912,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.991755891020704000,991755891020704302,1.002142888,0,0,0,0,0,0,56043.44427
stolen,0x6f05c252e7b040bdbccd2190ba93a2309f686d648bb8b392f7e17d6eb85227fe,0x0fd492cB2440074b9b5f16Dd008A972C55C60A49,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000159369109301692,159369109301692,0.5404284994,1132.593598,0,0,0,0,0,55848.33251
stolen,0xb6b99a9e39ef9c392b9c2cbcef80d4aaca1b7963435f53257ef64f6da45d52c1,0x4523b791292da89A9194B61bA4CD9d98f2af68E0,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.980763995807816000,980763995807816725,0.9910358706,0,0,0,0,0,0,55422.29982
stolen,0x88285b01c890156cb33fa1c749752533bc6dca7dfb43586be8e3288ce57a718f,0xBfBAC9FDF2b937d88B7E97506B6c169dd0B03b24,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000156762272824640,156762272824640,0.5315885886,1114.067509,0,0,0,0,0,54934.80873
stolen,0x3fa8d2c0a91c205ecac7b78ea9a6e7b8fc358cfe663e49f04f9ccc3d002b02ae,0xA678abb7fA735b6A42C78214d6B150849c9570c4,0xe06eD65924dB2e7b4c83E07079A424C8a36701E5,0x937B8E917d0F36eDEBBA8E459C5FB16F3b315551,bbveCVX-CVX-f,"2,086.680235476250000000",2086680235476251024667,0,0,0,0,0,2086.680235,0,54044.7609
stolen,0xc36bfc67e6ca7e3de217ecba6679d16f0f1851413eec688ffd693c57a9f77f3a,0xCb0b3fbA44676Ae1Ade8dc211d43ded01f0513fa,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.932371973276121000,932371973276120914,0.9421370219,0,0,0,0,0,0,52687.69986
stolen,0x76ac67744563b52ffbd1b5f3a66b3ccda0f4d222faab5bd97d8b2d15ac666d55,0xd65370c5565F2bEa121F3C22823233F98A4Be793,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.922370672269898000,922370672269898065,0.9320309739,0,0,0,0,0,0,52122.53321
stolen,0x4ab104f2b5602df862e941a8198369d0446535c3fd6874bbdb44fe72f1223b75,0xc42C2c1e6091A5e3f5f1d25709123Cca24D0cFc9,0x691dA2826AC32BBF2a4b5d6f2A07CE07552A9A8E,0x8a8FFec8f4A0C8c9585Da95D9D97e8Cd6de273DE,bSlpIbbtcWbtc,0.000004422974896147,4422974896147,0.8933228726,0,0,0,0,0,0,50252.79301
stolen,0xbf2f1ae80d24ea64a6e815727ad02014b4866d9fc45f353b180e7addb16f1d78,0x6Dce215F5D0209Bee096fb5147C423344D10553b,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0xaE96fF08771a109dc6650a1BdCa62F2d558E40af,bibbtc/sbtcCRV-f,0.846996854829162000,846996854829162747,0.8558677408,0,0,0,0,0,0,47863.21055
stolen,0x21d16b7f0c6d7ccc230766a2ab10d8b32dc08c5496bae5f49935f642af4a3293,0xb67620E8C9E19592b616942F895153e2dcF9CcB6,0xEcD91D07b1b6B81d24F2a469de8e47E3fe3050fd,0x2B5455aac8d64C14786c3a29858E43b5945819C0,bcvxCRV,"7,814.344901059100000000",7814344901059101175738,0,0,0,0,0,0,9787.463316,46490.4509
stolen,0xb576ab96247e7d36bece2a901db0b502d70de0c373b24c663668f62b52606064,0x26b11a2497381ef5e28BcFCF881185791Ba11A5d,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000128773473998937,128773473998937,0.4366771931,915.158608,0,0,0,0,0,45126.58586
stolen,0xe867ab6545816cd98f3290a2884fc6496f1fb4c566033731f7e0e31ff63dca3a,0x9322C6CcbCE9fCC9BDC45fe2830704907330454D,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000118626781242642,118626781242642,0.4022692582,843.0487788,0,0,0,0,0,41570.84113
stolen,0xfdf134bb772de33c4d2f5910a74e2538c2661538fb7ffb64aef098a99a278584,0x7c2bE77574546b4513b4F30b6b1c5EA1C4AC8eFb,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000117804041984872,117804041984872,0.3994793089,837.2017911,0,0,0,0,0,41282.52543
stolen,0xb293f580bacab9cd1773171c94413c7e673017f33e7051b38dd2a6df8417b023,0xE9B05bC1FA8684EE3e01460aac2e64C678b9dA5d,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000116730245518366,116730245518366,0.3958380122,829.5706071,0,0,0,0,0,40906.23079
stolen,0xc0bf9a053ee455881d41e1dfedfd01cc150eb7f97e580b489205200b82f4f7a8,0x577BE3eD9A71E1c355f519BBDF5f09Ba2018b1Cc,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x88128580ACdD9c04Ce47AFcE196875747bF2A9f6,bSlpDiggWbtc,0.000000000191823870,191823870,0.3644165145,0,0.3385591448,0,0,0,0,38356.97222
stolen,0x061b20b660abb9250f6a29c5c586e2785350a5261b9e0935b5e297e3f434f79e,0x09Ad186D43615aa3131c6064538aF6E0A643Ce12,0x1B1b391D1026A4e3fB7F082ede068B25358a61F2,0x4b92d19c11435614CD49Af1b589001b7c08cD4D5,byvWBTC,0.661209100000000000,66120910,0.6721959818,0,0,0,0,0,0,38266.77285
stolen,0x0af6828442c59b30dc6f04168fd68410790dff33a1b46e81eaff818bbd678781,0xFa5756494fEa34c83808CCb6626f6b7E66D46c4c,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x6dEf55d2e18486B9dDfaA075bc4e4EE0B28c1545,bcrvRenWBTC,0.648724175999459000,648724175999459420,0.6695031915,0,0,0,0,0,0,38151.8811
stolen,0xa3342c9bfc6a37f9f2455d7b204ce58cca22b27e71b5e0fc1d325b73e14d6af6,0xF87766e79A11C77B3472Dbe3aA45795F579564D4,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x88128580ACdD9c04Ce47AFcE196875747bF2A9f6,bSlpDiggWbtc,0.000000000187321620,187321620,0.3558633858,0,0.330612908,0,0,0,0,37456.70533
stolen,0xe4e152f5327cb1341970f73c6e91cc9a1de3eb90e8bb84361fc306f912828126,0x0A573Bc3489D3Dc339643Ce50767C19eEb3fED70,0x0B88A083dc7b8aC2A84eBA02E4acb2e5f2d3063C,0x19D97D8fA813EE2f51aD4B4e04EA08bAf4DFfC28,bBADGER,"1,220.396328996540000000",1220396328996540863310,0,1507.045081,0,0,0,0,0,33652.31663
stolen,0x5e4b56635e819278d6c3cef5be971ab6bab0d15e72cf1415b78370947ab384c0,0x0C1e99991dD2f7D374Bff13f9F52284CE6cfDAE5,0x4fbf7701b3078B5bed6F3e64dF3AE09650eE7DE5,0x1862A18181346EBd9EdAf800804f89190DeF24a5,bSlpBadgerWbtc,0.000087419825225610,87419825225610,0.2964449332,621.2692962,0,0,0,0,0,30634.867
